339,7,3443,17.18584
340,7,3443,17.155882
341,7,3443,17.1261
342,7,3443,17.096493
343,7,3443,17.067057
344,7,3443,17.037792
345,7,3365,17.008698
346,7,3365,16.97977
347,7,3365,16.95101
348,7,3365,16.922415
349,7,3365,16.893984
350,7,3365,16.865715
351,7,3365,16.837608
352,7,3365,16.80966
353,7,3365,16.781872
354,7,3365,16.75424
355,7,3365,16.726763
356,7,3365,16.69944
357,7,3365,16.67227
358,7,3365,16.645252
359,7,3365,16.618385
360,7,3365,16.591667
361,7,3365,16.565098
362,6,3361,16.535913
363,6,3361,16.50689
364,6,3361,16.478025
365,6,3361,16.44932
366,6,3361,16.42077
367,6,3361,16.392376
368,6,3361,16.364136
369,6,3361,16.336048
370,6,3361,16.308113
371,6,3361,16.280329
372,6,3361,16.252693
373,6,3361,16.225206
374,6,3361,16.197866
375,6,3361,16.170671
376,6,3361,16.143621
377,6,3361,16.116714
378,6,3361,16.08995
379,6,3361,16.063328
380,6,3361,16.036846
381,6,3361,16.010502
382,6,3361,15.984296
383,6,3361,15.958227
384,6,3361,15.932294
385,6,3361,15.906496
386,6,3361,15.880832
387,6,3361,15.8553
388,6,3361,15.8299
389,6,3361,15.804629
390,6,3361,15.7794895
391,6,3361,15.754478
392,6,3361,15.729594
393,6,3361,15.704837
394,6,3361,15.680205
395,6,3281,15.655699
396,6,3281,15.631315
397,6,3281,15.607056
398,6,3281,15.582917
399,6,3281,15.5589
400,6,3281,15.535003
401,6,3281,15.511225
402,6,3281,15.487565
403,6,3281,15.464023
404,6,3281,15.440597
405,6,3281,15.417286
406,6,3281,15.394091
407,6,3281,15.37101
408,6,3281,15.348042
409,6,3281,15.325186
410,6,3281,15.302442
411,6,3281,15.279808
412,6,3281,15.257284
413,6,3281,15.234869
414,6,3281,15.212563
415,6,3281,15.190364
416,6,3281,15.168272
417,6,3281,15.146285
418,6,3281,15.124404
419,6,3281,15.102628
420,6,3281,15.080955
421,6,3281,15.059384
422,6,3281,15.037917
423,6,3281,15.016551
424,6,3281,14.995285
425,6,3281,14.97412
426,6,3281,14.953053
427,6,3281,14.932087
428,6,3281,14.911218
429,6,3281,14.890445
430,6,3281,14.86977
431,6,3281,14.84919
432,6,3281,14.828706
433,6,3281,14.808316
434,6,3275,14.788021
435,6,3275,14.767818
436,6,3275,14.747708
437,6,3275,14.727691
438,6,3275,14.707765
439,6,3275,14.687929
